"637","MDC 10","M","DIABETES WITH MCC","0","\N"
"638","MDC 10","M","DIABETES WITH CC","0","\N"
"639","MDC 10","M","DIABETES WITHOUT CC/MCC","0","\N"
"640","MDC 10","M","MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC","0","\N"
"641","MDC 10","M","MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC","0","\N"
"642","MDC 10","M","INBORN AND OTHER DISORDERS OF METABOLISM","0","\N"
"643","MDC 10","M","ENDOCRINE DISORDERS WITH MCC","0","\N"
"644","MDC 10","M","ENDOCRINE DISORDERS WITH CC","0","\N"
"645","MDC 10","M","ENDOCRINE DISORDERS WITHOUT CC/MCC","0","\N"
"650","MDC 11","P","KIDNEY TRANSPLANT WITH HEMODIALYSIS WITH MCC","0","\N"
"651","MDC 11","P","KIDNEY TRANSPLANT WITH HEMODIALYSIS WITHOUT MCC","0","\N"
"652","MDC 11","P","KIDNEY TRANSPLANT","0","\N"
"653","MDC 11","P","MAJOR BLADDER PROCEDURES WITH MCC","0","\N"
"654","MDC 11","P","MAJOR BLADDER PROCEDURES WITH CC","0","\N"
"655","MDC 11","P","MAJOR BLADDER PROCEDURES WITHOUT CC/MCC","0","\N"
"656","MDC 11","P","KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH MCC","0","\N"
"657","MDC 11","P","KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH CC","0","\N"
"658","MDC 11","P","KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITHOUT CC/MCC","0","\N"
"659","MDC 11","P","KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH MCC","0","\N"
"660","MDC 11","P","KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC","0","\N"
"661","MDC 11","P","KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITHOUT CC/MCC","0","\N"
"662","MDC 11","P","MINOR BLADDER PROCEDURES WITH MCC","0","\N"
"663","MDC 11","P","MINOR BLADDER PROCEDURES WITH CC","0","\N"
"664","MDC 11","P","MINOR BLADDER PROCEDURES WITHOUT CC/MCC","0","\N"
"665","MDC 11","P","PROSTATECTOMY WITH MCC","0","\N"
"666","MDC 11","P","PROSTATECTOMY WITH CC","0","\N"
"667","MDC 11","P","PROSTATECTOMY WITHOUT CC/MCC","0","\N"
"668","MDC 11","P","TRANSURETHRAL PROCEDURES WITH MCC","0","\N"
"669","MDC 11","P","TRANSURETHRAL PROCEDURES WITH CC","0","\N"
"670","MDC 11","P","TRANSURETHRAL PROCEDURES WITHOUT CC/MCC","0","\N"
"671","MDC 11","P","URETHRAL PROCEDURES WITH CC/MCC","0","\N"
"672","MDC 11","P","URETHRAL PROCEDURES WITHOUT CC/MCC","0","\N"
"673","MDC 11","P","OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH MCC","0","\N"
"674","MDC 11","P","OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH CC","0","\N"
"675","MDC 11","P","OTHER KIDNEY AND URINARY TRACT PROCEDURES WITHOUT CC/MCC","0","\N"
"682","MDC 11","M","RENAL FAILURE WITH MCC","0","\N"
"683","MDC 11","M","RENAL FAILURE WITH CC","0","\N"
"684","MDC 11","M","RENAL FAILURE WITHOUT CC/MCC","0","\N"
"686","MDC 11","M","KIDNEY AND URINARY TRACT NEOPLASMS WITH MCC","0","\N"
"687","MDC 11","M","KIDNEY AND URINARY TRACT NEOPLASMS WITH CC","0","\N"
"688","MDC 11","M","KIDNEY AND URINARY TRACT NEOPLASMS WITHOUT CC/MCC","0","\N"
"689","MDC 11","M","KIDNEY AND URINARY TRACT INFECTIONS WITH MCC","0","\N"
"690","MDC 11","M","KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC","0","\N"
"693","MDC 11","M","URINARY STONES WITH MCC","0","\N"
"694","MDC 11","M","URINARY STONES WITHOUT MCC","0","\N"
"695","MDC 11","M","KIDNEY AND URINARY TRACT SIGNS AND SYMPTOMS WITH MCC","0","\N"
"696","MDC 11","M","KIDNEY AND URINARY TRACT SIGNS AND SYMPTOMS WITHOUT MCC","0","\N"
"697","MDC 11","M","URETHRAL STRICTURE","0","\N"
"698","MDC 11","M","OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC","0","\N"
"699","MDC 11","M","OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC","0","\N"
"700","MDC 11","M","OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITHOUT CC/MCC","0","\N"
"707","MDC 12","P","MAJOR MALE PELVIC PROCEDURES WITH CC/MCC","0","\N"
"708","MDC 12","P","MAJOR MALE PELVIC PROCEDURES WITHOUT CC/MCC","0","\N"
"709","MDC 12","P","PENIS PROCEDURES WITH CC/MCC","0","\N"
"710","MDC 12","P","PENIS PROCEDURES WITHOUT CC/MCC","0","\N"
"711","MDC 12","P","TESTES PROCEDURES WITH CC/MCC","0","\N"
"712","MDC 12","P","TESTES PROCEDURES WITHOUT CC/MCC","0","\N"
"713","MDC 12","P","TRANSURETHRAL PROSTATECTOMY WITH CC/MCC","0","\N"
"714","MDC 12","P","TRANSURETHRAL PROSTATECTOMY WITHOUT CC/MCC","0","\N"
"715","MDC 12","P","OTHER MALE REPRODUCTIVE SYSTEM O.R. PROCEDURES FOR MALIGNANCY WITH CC/MCC","0","\N"
"716","MDC 12","P","OTHER MALE REPRODUCTIVE SYSTEM O.R. PROCEDURES FOR MALIGNANCY WITHOUT CC/MCC","0","\N"
"717","MDC 12","P","OTHER MALE REPRODUCTIVE SYSTEM O.R. PROCEDURES EXCEPT MALIGNANCY WITH CC/MCC","0","\N"
"718","MDC 12","P","OTHER MALE REPRODUCTIVE SYSTEM O.R. PROCEDURES EXCEPT MALIGNANCY WITHOUT CC/MCC","0","\N"
"722","MDC 12","M","MALIGNANCY, MALE REPRODUCTIVE SYSTEM WITH MCC","0","\N"
"723","MDC 12","M","MALIGNANCY, MALE REPRODUCTIVE SYSTEM WITH CC","0","\N"
"724","MDC 12","M","MALIGNANCY, MALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC","0","\N"
"725","MDC 12","M","BENIGN PROSTATIC HYPERTROPHY WITH MCC","0","\N"
"726","MDC 12","M","BENIGN PROSTATIC HYPERTROPHY WITHOUT MCC","0","\N"
"727","MDC 12","M","INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM WITH MCC","0","\N"
"728","MDC 12","M","INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM WITHOUT MCC","0","\N"
"729","MDC 12","M","OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES WITH CC/MCC","0","\N"
"730","MDC 12","M","OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC","0","\N"
"734","MDC 13","P","PELVIC EVISCERATION, RADICAL HYSTERECTOMY AND RADICAL VULVECTOMY WITH CC/MCC","0","\N"
"735","MDC 13","P","PELVIC EVISCERATION, RADICAL HYSTERECTOMY AND RADICAL VULVECTOMY WITHOUT CC/MCC","0","\N"
"736","MDC 13","P","UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH MCC","0","\N"
"737","MDC 13","P","UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH CC","0","\N"
"738","MDC 13","P","UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITHOUT CC/MCC","0","\N"
"739","MDC 13","P","UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITH MCC","0","\N"
"740","MDC 13","P","UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITH CC","0","\N"
"741","MDC 13","P","UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITHOUT CC/MCC","0","\N"
"742","MDC 13","P","UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITH CC/MCC","0","\N"
"743","MDC 13","P","UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITHOUT CC/MCC","0","\N"
"744","MDC 13","P","D&C, CONIZATION, LAPAROSCOPY AND TUBAL INTERRUPTION WITH CC/MCC","0","\N"
"745","MDC 13","P","D&C, CONIZATION, LAPAROSCOPY AND TUBAL INTERRUPTION WITHOUT CC/MCC","0","\N"
"746","MDC 13","P","VAGINA, CERVIX AND VULVA PROCEDURES WITH CC/MCC","0","\N"
"747","MDC 13","P","VAGINA, CERVIX AND VULVA PROCEDURES WITHOUT CC/MCC","0","\N"
"748","MDC 13","P","FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES","0","\N"
"749","MDC 13","P","OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITH CC/MCC","0","\N"
"750","MDC 13","P","OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC","0","\N"
"754","MDC 13","M","MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH MCC","0","\N"
"755","MDC 13","M","MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH CC","0","\N"
"756","MDC 13","M","MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC","0","\N"
"757","MDC 13","M","INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH MCC","0","\N"
"758","MDC 13","M","INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH CC","0","\N"
"759","MDC 13","M","INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC","0","\N"
"760","MDC 13","M","MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITH CC/MCC","0","\N"
"761","MDC 13","M","MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITHOUT CC/MCC","0","\N"
"768","MDC 14","P","VAGINAL DELIVERY WITH O.R. PROCEDURES EXCEPT STERILIZATION AND/OR D&C","0","\N"
"769","MDC 14","P","POSTPARTUM AND POST ABORTION DIAGNOSES WITH O.R. PROCEDURES","0","\N"
"770","MDC 14","P","ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY","0","\N"
"776","MDC 14","M","POSTPARTUM AND POST ABORTION DIAGNOSES WITHOUT O.R. PROCEDURES","0","\N"
"779","MDC 14","M","ABORTION WITHOUT D&C","0","\N"
"783","MDC 14","P","CESAREAN SECTION WITH STERILIZATION WITH MCC","0","\N"
"784","MDC 14","P","CESAREAN SECTION WITH STERILIZATION WITH CC","0","\N"
"785","MDC 14","P","CESAREAN SECTION WITH STERILIZATION WITHOUT CC/MCC","0","\N"
"786","MDC 14","P","CESAREAN SECTION WITHOUT STERILIZATION WITH MCC","0","\N"
"787","MDC 14","P","CESAREAN SECTION WITHOUT STERILIZATION WITH CC","0","\N"
"788","MDC 14","P","CESAREAN SECTION WITHOUT STERILIZATION WITHOUT CC/MCC","0","\N"
"789","MDC 15","M","NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY","0","\N"
"790","MDC 15","M","EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE","0","\N"
"791","MDC 15","M","PREMATURITY WITH MAJOR PROBLEMS","0","\N"
"792","MDC 15","M","PREMATURITY WITHOUT MAJOR PROBLEMS","0","\N"
"793","MDC 15","M","FULL TERM NEONATE WITH MAJOR PROBLEMS","0","\N"
"794","MDC 15","M","NEONATE WITH OTHER SIGNIFICANT PROBLEMS","0","\N"
"795","MDC 15","M","NORMAL NEWBORN","0","\N"
"796","MDC 14","P","VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C WITH MCC","0","\N"
"797","MDC 14","P","VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C WITH CC","0","\N"
"798","MDC 14","P","VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C WITHOUT CC/MCC","0","\N"
"799","MDC 16","P","SPLENIC PROCEDURES WITH MCC","0","\N"
"800","MDC 16","P","SPLENIC PROCEDURES WITH CC","0","\N"
"801","MDC 16","P","SPLENIC PROCEDURES WITHOUT CC/MCC","0","\N"
"802","MDC 16","P","OTHER O.R. PROCEDURES OF THE BLOOD AND BLOOD FORMING ORGANS WITH MCC","0","\N"
"803","MDC 16","P","OTHER O.R. PROCEDURES OF THE BLOOD AND BLOOD FORMING ORGANS WITH CC","0","\N"
"804","MDC 16","P","OTHER O.R. PROCEDURES OF THE BLOOD AND BLOOD FORMING ORGANS WITHOUT CC/MCC","0","\N"
"805","MDC 14","M","VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITH MCC","0","\N"
"806","MDC 14","M","VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITH CC","0","\N"
"807","MDC 14","M","VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITHOUT CC/MCC","0","\N"
"808","MDC 16","M","MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION DISORDERS WITH MCC","0","\N"
"809","MDC 16","M","MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION DISORDERS WITH CC","0","\N"
"810","MDC 16","M","MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION DISORDERS WITHOUT CC/MCC","0","\N"
"811","MDC 16","M","RED BLOOD CELL DISORDERS WITH MCC","0","\N"
"812","MDC 16","M","RED BLOOD CELL DISORDERS WITHOUT MCC","0","\N"
"813","MDC 16","M","COAGULATION DISORDERS","0","\N"
"814","MDC 16","M","RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH MCC","0","\N"
"815","MDC 16","M","RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH CC","0","\N"
"816","MDC 16","M","RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITHOUT CC/MCC","0","\N"
"817","MDC 14","P","OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURES WITH MCC","0","\N"
"818","MDC 14","P","OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURES WITH CC","0","\N"
"819","MDC 14","P","OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURES WITHOUT CC/MCC","0","\N"
"820","MDC 17","P","LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITH MCC","0","\N"
"821","MDC 17","P","LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITH CC","0","\N"
"822","MDC 17","P","LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITHOUT CC/MCC","0","\N"
"823","MDC 17","P","LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH MCC","0","\N"
"824","MDC 17","P","LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH CC","0","\N"
"825","MDC 17","P","LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITHOUT CC/MCC","0","\N"
"826","MDC 17","P","MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDURES WITH MCC","0","\N"
"827","MDC 17","P","MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDURES WITH CC","0","\N"
"828","MDC 17","P","MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDURES WITHOUT CC/MCC","0","\N"
"829","MDC 17","P","MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURES WITH CC/MCC","0","\N"
"830","MDC 17","P","MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURES WITHOUT CC/MCC","0","\N"
"831","MDC 14","M","OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURES WITH MCC","0","\N"
"832","MDC 14","M","OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURES WITH CC","0","\N"
"833","MDC 14","M","OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURES WITHOUT CC/MCC","0","\N"
"834","MDC 17","M","ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH MCC","0","\N"
"835","MDC 17","M","ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH CC","0","\N"
"836","MDC 17","M","ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITHOUT CC/MCC","0","\N"
"837","MDC 17","M","CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS OR WITH HIGH DOSE CHEMOTHERAPY AGENT WITH MCC","0","\N"
"838","MDC 17","M","CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC OR HIGH DOSE CHEMOTHERAPY AGENT","0","\N"
"839","MDC 17","M","CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITHOUT CC/MCC","0","\N"
"840","MDC 17","M","LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC","0","\N"
"841","MDC 17","M","LYMPHOMA AND NON-ACUTE LEUKEMIA WITH CC","0","\N"
"842","MDC 17","M","LYMPHOMA AND NON-ACUTE LEUKEMIA WITHOUT CC/MCC","0","\N"
"843","MDC 17","M","OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH MCC","0","\N"
"844","MDC 17","M","OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH CC","0","\N"
"845","MDC 17","M","OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITHOUT CC/MCC","0","\N"
"846","MDC 17","M","CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH MCC","0","\N"
"847","MDC 17","M","CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC","0","\N"
"848","MDC 17","M","CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITHOUT CC/MCC","0","\N"
"849","MDC 17","M","RADIOTHERAPY","0","\N"
"853","MDC 18","P","INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC","0","\N"
"854","MDC 18","P","INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC","0","\N"
"855","MDC 18","P","INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITHOUT CC/MCC","0","\N"
"856","MDC 18","P","POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH MCC","0","\N"
"857","MDC 18","P","POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH CC","0","\N"
"858","MDC 18","P","POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITHOUT CC/MCC","0","\N"
"862","MDC 18","M","POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC","0","\N"
"863","MDC 18","M","POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITHOUT MCC","0","\N"
"864","MDC 18","M","FEVER AND INFLAMMATORY CONDITIONS","0","\N"
"865","MDC 18","M","VIRAL ILLNESS WITH MCC","0","\N"
"866","MDC 18","M","VIRAL ILLNESS WITHOUT MCC","0","\N"
"867","MDC 18","M","OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH MCC","0","\N"
"868","MDC 18","M","OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH CC","0","\N"
"869","MDC 18","M","OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITHOUT CC/MCC","0","\N"
"870","MDC 18","M","SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS","0","\N"
"871","MDC 18","M","SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC","0","\N"
"872","MDC 18","M","SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC","0","\N"
"876","MDC 19","P","O.R. PROCEDURES WITH PRINCIPAL DIAGNOSIS OF MENTAL ILLNESS","0","\N"
"880","MDC 19","M","ACUTE ADJUSTMENT REACTION AND PSYCHOSOCIAL DYSFUNCTION","0","\N"
"881","MDC 19","M","DEPRESSIVE NEUROSES","0","\N"
"882","MDC 19","M","NEUROSES EXCEPT DEPRESSIVE","0","\N"
"883","MDC 19","M","DISORDERS OF PERSONALITY AND IMPULSE CONTROL","0","\N"
"884","MDC 19","M","ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY","0","\N"
"885","MDC 19","M","PSYCHOSES","0","\N"
"886","MDC 19","M","BEHAVIORAL AND DEVELOPMENTAL DISORDERS","0","\N"
"887","MDC 19","M","OTHER MENTAL DISORDER DIAGNOSES","0","\N"
"894","MDC 20","M","ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA","0","\N"
"895","MDC 20","M","ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY","0","\N"
"896","MDC 20","M","ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC","0","\N"
"897","MDC 20","M","ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC","0","\N"
"901","MDC 21","P","WOUND DEBRIDEMENTS FOR INJURIES WITH MCC","0","\N"
"902","MDC 21","P","WOUND DEBRIDEMENTS FOR INJURIES WITH CC","0","\N"
"903","MDC 21","P","WOUND DEBRIDEMENTS FOR INJURIES WITHOUT CC/MCC","0","\N"
"904","MDC 21","P","SKIN GRAFTS FOR INJURIES WITH CC/MCC","0","\N"
"905","MDC 21","P","SKIN GRAFTS FOR INJURIES WITHOUT CC/MCC","0","\N"
"906","MDC 21","P","HAND PROCEDURES FOR INJURIES","0","\N"
"907","MDC 21","P","OTHER O.R. PROCEDURES FOR INJURIES WITH MCC","0","\N"
"908","MDC 21","P","OTHER O.R. PROCEDURES FOR INJURIES WITH CC","0","\N"
"909","MDC 21","P","OTHER O.R. PROCEDURES FOR INJURIES WITHOUT CC/MCC","0","\N"
"913","MDC 21","M","TRAUMATIC INJURY WITH MCC","0","\N"
"914","MDC 21","M","TRAUMATIC INJURY WITHOUT MCC","0","\N"
"915","MDC 21","M","ALLERGIC REACTIONS WITH MCC","0","\N"
"916","MDC 21","M","ALLERGIC REACTIONS WITHOUT MCC","0","\N"
"917","MDC 21","M","POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC","0","\N"
"918","MDC 21","M","POISONING AND TOXIC EFFECTS OF DRUGS WITHOUT MCC","0","\N"
"919","MDC 21","M","COMPLICATIONS OF TREATMENT WITH MCC","0","\N"
"920","MDC 21","M","COMPLICATIONS OF TREATMENT WITH CC","0","\N"
"921","MDC 21","M","COMPLICATIONS OF TREATMENT WITHOUT CC/MCC","0","\N"
"922","MDC 21","M","OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITH MCC","0","\N"
"923","MDC 21","M","OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITHOUT MCC","0","\N"
"927","MDC 22","P","EXTENSIVE BURNS OR FULL THICKNESS BURNS WITH MV >96 HOURS WITH SKIN GRAFT","0","\N"
"928","MDC 22","P","FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC/MCC","0","\N"
"929","MDC 22","P","FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITHOUT CC/MCC","0","\N"
"933","MDC 22","M","EXTENSIVE BURNS OR FULL THICKNESS BURNS WITH MV >96 HOURS WITHOUT SKIN GRAFT","0","\N"
"934","MDC 22","M","FULL THICKNESS BURN WITHOUT SKIN GRAFT OR INHALATION INJURY","0","\N"
"935","MDC 22","M","NON-EXTENSIVE BURNS","0","\N"
"939","MDC 23","P","O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITH MCC","0","\N"
"940","MDC 23","P","O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITH CC","0","\N"
"941","MDC 23","P","O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITHOUT CC/MCC","0","\N"
"945","MDC 23","M","REHABILITATION WITH CC/MCC","0","\N"
"946","MDC 23","M","REHABILITATION WITHOUT CC/MCC","0","\N"
"947","MDC 23","M","SIGNS AND SYMPTOMS WITH MCC","0","\N"
"948","MDC 23","M","SIGNS AND SYMPTOMS WITHOUT MCC","0","\N"
"949","MDC 23","M","AFTERCARE WITH CC/MCC","0","\N"
"950","MDC 23","M","AFTERCARE WITHOUT CC/MCC","0","\N"
"951","MDC 23","M","OTHER FACTORS INFLUENCING HEALTH STATUS","0","\N"
"955","MDC 24","P","CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA","0","\N"
"956","MDC 24","P","LIMB REATTACHMENT, HIP AND FEMUR PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA","0","\N"
"957","MDC 24","P","OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC","0","\N"
"958","MDC 24","P","OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH CC","0","\N"
"959","MDC 24","P","OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITHOUT CC/MCC","0","\N"
"963","MDC 24","M","OTHER MULTIPLE SIGNIFICANT TRAUMA WITH MCC","0","\N"
"964","MDC 24","M","OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC","0","\N"
"965","MDC 24","M","OTHER MULTIPLE SIGNIFICANT TRAUMA WITHOUT CC/MCC","0","\N"
"969","MDC 25","P","HIV WITH EXTENSIVE O.R. PROCEDURES WITH MCC","0","\N"
"970","MDC 25","P","HIV WITH EXTENSIVE O.R. PROCEDURES WITHOUT MCC","0","\N"
"974","MDC 25","M","HIV WITH MAJOR RELATED CONDITION WITH MCC","0","\N"
"975","MDC 25","M","HIV WITH MAJOR RELATED CONDITION WITH CC","0","\N"
"976","MDC 25","M","HIV WITH MAJOR RELATED CONDITION WITHOUT CC/MCC","0","\N"
"977","MDC 25","M","HIV WITH OR WITHOUT OTHER RELATED CONDITION","0","\N"
"981","\N","P","EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC","0","\N"
"982","\N","P","EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC","0","\N"
"983","\N","P","EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC","0","\N"
"987","\N","P","NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC","0","\N"
"988","\N","P","NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC","0","\N"
"989","\N","P","NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC","0","\N"
